car_links,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_imgUrl,trendingText_heading,trendingText_desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Top Speed,Acceleration,Ground Clearance Unladen
https://www.cardekho.com/used-car-details/used-Nissan-Micra-Xe-cars-Hyderabad_82ff4741-d8a2-4c9b-97f7-db3e48b6928f.htm,0,Petrol,Hatchback,"70,000",Manual,1,1st Owner,Nissan,Nissan Micra,2011,3305,XE,₹ 2.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Petrol,5 Seats,"70,000 Kms",AP09,First Owner,1198 cc,Manual,2011.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.06 kmpl,1198 CC,75bhp@6000rpm,104Nm,14,5,Silver,In Line Petrol Engine,1198,104Nm@4000rpm,3.0,4.0,DOHC,Electronic Fuel Injection,78 X 83.6 mm,9.8,No,No,3780mm,1665mm,1530mm,2450mm,1470mm,1475mm,930,,5 Speed,FWD,5,Power,4.65metres,Ventilated Disc,Drum,"Tubeless,Radial",14,5,251-litres,158km/hr,15.2 Seconds,
https://www.cardekho.com/used-car-details/used-Tata-Tiago-1.05-Revotorq-Xz-cars-Hyderabad_ed46cffa-58de-479b-9c05-2a1c0f6b1a84.htm,0,Diesel,Hatchback,"72,761",Manual,1,1st Owner,Tata,Tata Tiago,2018,2968,1.05 Revotorq XZ,₹ 5.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2019,Third Party insurance,Diesel,5 Seats,"72,761 Kms",TS07,First Owner,1047 cc,Manual,2018.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,27.28 kmpl,1047 CC,69bhp@4000rpm,140Nm,14,5,Orange,Revotorq Engine,1047,140Nm@1800-3000rpm,3.0,4.0,DOHC,CRDi,75 X 79 mm,16:1,Yes,No,3746mm,1647mm,1535mm,2400mm,1400mm,1420mm,1080kg,,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,Tubeless,14,5,242-litres,150 kmph,16.29 seconds,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-I10-Magna-cars-Hyderabad_96ec2a0d-e4b0-4fcd-b8fc-00f314f68a96.htm,0,Petrol,Hatchback,"72,473",Manual,1,1st Owner,Hyundai,Hyundai i10,2013,1568,Magna,₹ 2.99 Lakh,₹ 3.20 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2013,Comprehensive,Petrol,5 Seats,"72,473 Kms",AP36,First Owner,1197 cc,Manual,2013.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.36 kmpl,1197 CC,78.9bhp@6000rpm,111.7Nm,13,5,Silver,Kappa Petrol Engine,1197,111.7Nm@4000rpm,4.0,4.0,DOHC ,MPFI,71 x 75.6 mm,10.5:1 ,No,No,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,930,,5 Speed,FWD,5,Power,,Ventilated Disc,Drum,"Tubeless,Radial",13,4,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Brezza-Zxi-Bsvi-cars-Hyderabad_a082df74-6e68-47af-883d-7377994446ed.htm,0,Petrol,SUV,"18,030",Manual,1,1st Owner,Maruti,Maruti Brezza,2022,9183,Zxi BSVI,₹ 12.52 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2022,Third Party,Petrol,5 Seats,"18,030 Kms",TS05,First Owner,1462 cc,Manual,2022.0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,19.89 kmpl,1462 CC,101.65bhp@6000rpm,136.8Nm,16,5,Maroon,K15C Smart Hybrid,1462,136.8Nm@4400rpm,4.0,4.0,,,,,,,3995,1790,1685,2500,,,1140,,5-Speed,,5,Electric,,Ventilated Disc,Drum,"Tubeless, Radial",16,5,328,,,
https://www.cardekho.com/used-car-details/used-Honda-Amaze-V-Diesel-Bsiv-cars-Hyderabad_8fbb8a94-1dce-44f0-b2dd-10c164f84104.htm,0,Diesel,Sedan,"63,000",Manual,1,1st Owner,Honda,Honda Amaze,2018,6420,V Diesel BSIV,₹ 8.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2018,Third Party insurance,Diesel,5 Seats,"63,000 Kms",TS10,First Owner,1498 cc,Manual,2018.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,27.4 kmpl,1498 CC,98.63bhp@3600rpm,200Nm,,5,g brown,i-DTEC Diesel Engine,1498,200Nm@1750rpm,4.0,4.0,DOHC,CRDi,,,Yes,No,3995mm,1695mm,1501mm,2470mm,,,1021kg,,5 Speed,FWD,5,Power,4.9 metres,Disc,Drum,"Tubeless,Radial",,4,420Liters,140 Kmph,17 Seconds,
https://www.cardekho.com/buy-used-car-details/used-Honda-Jazz-1.2-S-At-I-Vtec-cars-Hyderabad_c53fbc78-f921-46c2-977e-851acdc5f949.htm,0,Petrol,Hatchback,"40,404",Automatic,1,1st Owner,Honda,Honda Jazz,2016,1336,1.2 S AT i VTEC,₹ 5.50 Lakh,₹ 5.55 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2016,Third Party,Petrol,5 Seats,"40,404 Kms",TS11,First Owner,1199 cc,Automatic,2016.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,19 kmpl,1199 CC,88.7bhp@6000rpm,110Nm,,5,Silver,i-VTEC Petrol Engine,1199,110Nm@4800rpm,4.0,4.0,SOHC,PGM - Fi,,,No,No,3955mm,1694mm,1544mm,2530mm,,,1062kg,,5 Speed,FWD,5,Power,5.1 meters,Disc,Drum,"Tubeless,Radial",,5,354-litres,172 Kmph,13.7 Seconds,
https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-vtec-Cvt-Zx-cars-Hyderabad_85d1c997-0c3e-4f15-b00e-33b9696838c8.htm,0,Petrol,Sedan,"96,407",Automatic,1,1st Owner,Honda,Honda City,2018,5630,i-VTEC CVT ZX,₹ 9.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2018,Comprehensive,Petrol,5 Seats,"96,407 Kms",TS08,First Owner,1497 cc,Automatic,2018.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,18 kmpl,1497 CC,117.6bhp@6600rpm,145Nm,16,5,Brown,i VTEC Engine,1497,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,10.3:1,No,No,4440mm,1695mm,1495mm,2600mm,1475mm,1465mm,1107kg,1482kg,CVT,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,"Tubeless,Radial",16,4,510,178.55 kmph,11.90 Seconds,
https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Asta-cars-Hyderabad_1e36508b-bcad-4318-8d16-75b4e8be3cc4.htm,0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2017,5607,1.2 Kappa Asta,₹ 5.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2017,Third Party insurance,Petrol,5 Seats,"20,000 Kms",,First Owner,1197 cc,Manual,2017.0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,18.9 kmpl,1197 CC,81.86bhp@6000rpm,113.75nm,14,5,Others,Kappa VTVT Petrol Engine,1197,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1060,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless,14,5,256,165 Kmph,12.9 Seconds,
https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-Vtec-V-cars-Hyderabad_3efdc43e-8601-44de-895f-22053e84c6c3.htm,0,Petrol,Sedan,"53,456",Manual,1,1st Owner,Honda,Honda City,2017,1215,i VTEC V,₹ 7.71 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2018,Comprehensive,Petrol,5 Seats,"53,456 Kms",TS08,First Owner,1497 cc,Manual,2017.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,17.8 kmpl,1497 CC,117.3bhp@6600rpm,145Nm,15,5,Silver,i VTEC Engine,1497,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,10.3:1,No,No,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1049kg,,5 Speed,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",15,4,510-litres,195 Kmph,10 Seconds,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Lxi-cars-Hyderabad_889453e0-0bb1-422b-ab8f-77ffade942d0.htm,0,Petrol,Hatchback,"91,603",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2016,7073,LXI,₹ 2.57 Lakh,₹ 2.85 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2016,Comprehensive,Petrol,5 Seats,"91,603 Kms",TS08,Second Owner,796 cc,Manual,2016.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.05 kmpl,796 CC,47.33bhp@6000rpm,69Nm,,5,White,F8D Petrol Engine,796,69Nm@3500rpm,3.0,4.0,,,,,,,3445,1515,1475,2360,1295,1290,755,1185,5 Speed,,5,,4.6,Disc,Drum,Tubeless Tyres,,5,,,,
https://www.cardekho.com/buy-used-car-details/used-Toyota-Glanza-G-cars-Hyderabad_d52ba5e6-5a7c-40da-8447-ff732b18e4d4.htm,0,Petrol,Hatchback,"28,246",Manual,1,1st Owner,Toyota,Toyota Glanza,2021,10232,G,₹ 7.67 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2021,Zero Dep,Petrol,5 Seats,"28,246 Kms",TS02,First Owner,1197 cc,Manual,2021.0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,22.35 kmpl,1197 CC,88.50bhp@6000rpm,113Nm,16,5,Red,1.2 L Petrol Engine,1197,113Nm@4400rpm,4.0,4.0,,,,,,,3990mm,1745,1500,2520,,,920-955,1410,5-Speed,,5,Power,4.85,Disc,Drum,"Tubeless, Radial",16,5,318,,,
https://www.cardekho.com/used-car-details/used-Renault-Scala-Diesel-Rxz-cars-Hyderabad_ea1818c0-70aa-4cf5-b1a2-6aa3a2a9999b.htm,0,Diesel,Sedan,"1,71,000",Manual,3,3rd Owner,Renault,Renault Scala,2013,5127,Diesel RxZ,₹ 2.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Diesel,5 Seats,"1,71,000 Kms",,Third Owner,1461 cc,Manual,2013.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,21.64 kmpl,1461 CC,84.8bhp@3750rpm,200Nm,15,5,Silver,dCi Diesel Engine ,1461,200Nm@2000rpm,4.0,4.0,DOHC,Direct Injection,,,Yes,No,4425mm,1695mm,1505mm,2600mm,1480mm,1485mm,1080kg,,5 Speed,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,"Tubeless,Radial",15,4,490-litres,160 Kmph,16 Seconds,
https://www.cardekho.com/buy-used-car-details/used-Tata-Tiago-Xt-Bsvi-cars-Hyderabad_4652b532-4aff-4500-a3b6-a12de8672874.htm,0,Petrol,Hatchback,"30,224",Manual,1,1st Owner,Tata,Tata Tiago,2021,7381,XT BSVI,₹ 5.81 Lakh,₹ 5.87 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2022,Third Party,Petrol,5 Seats,"30,224 Kms",TS07,First Owner,1199 cc,Manual,2021.0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,19.01 kmpl,1199 CC,84.82bhp@6000rpm,113Nm,,5,Red,1.2 L Revotron,1199,113Nm@3300rpm,3.0,4.0,,,,,,,3765mm,1677,1535,2400,,,982,,5-Speed,,5,Electric,,Disc,Drum,"Tubeless, Radial",,5,,,,
https://www.cardekho.com/used-car-details/used-Honda-City-I-dtec-V-cars-Hyderabad_5ff18ac3-bf6c-4cdd-bcfe-2ce5416b8262.htm,0,Diesel,Sedan,"70,000",Manual,1,1st Owner,Honda,Honda City,2017,5622,i-DTEC V,₹ 10.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2017,Third Party insurance,Diesel,5 Seats,"70,000 Kms",TS07,First Owner,1498 cc,Manual,2017.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,25.6 kmpl,1498 CC,97.9bhp@3600rpm,200Nm,15,5,Others,i DTEC Diesel Engine,1498,200Nm@1750rpm,4.0,4.0,DOHC,Direct Injection,76.0 X 82.5 mm,16.0:1,Yes,No,4440mm,1695mm,1495mm,2600mm,1490mm,1480mm,1148kg,1523kg,6 Speed,FWD,5,Power,5.3 metres,Vantilated Disc,Drum,"Tubeless,Radial",15,4,510,175 Kmph,10 Seconds,
https://www.cardekho.com/used-car-details/used-Hyundai-I20-Asta-1.4-Crdi-cars-Hyderabad_213b0fc6-fe2e-4505-9158-4b79e95d0ab7.htm,0,Diesel,Hatchback,"1,20,000",Manual,3,3rd Owner,Hyundai,Hyundai i20,2013,1657,Asta 1.4 CRDi,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",,Third Owner,1396 cc,Manual,2013.0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,21.27 kmpl,1396 CC,88.76bhp@4000rpm,219.6Nm,14,5,Others,U2 CRDI Diesel Engine,1396,219.6Nm@1500-2750rpm,4.0,4.0,DOHC,CRDI,,,No,No,3995mm,1710mm,1505mm,2525mm,1505mm,1503mm,1120,,6 Speed,FWD,5,Power,,Disc,Disc,"Tubeless,Radial",14,5,,,,
