car_links,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_imgUrl,trendingText_heading,trendingText_desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Year of Manufacture,RTO,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Value Configuration,Super Charger,Turning Radius,Top Speed,Acceleration,Gross Weight,Front Tread,Rear Tread,BoreX Stroke,Compression Ratio,Ground Clearance Unladen
https://www.cardekho.com/buy-used-car-details/used-Maruti-Ignis-Sigma-Bsvi-cars-Noida_7addb089-38d5-43fa-9cb7-952784c5f93e.htm,0,Petrol,Hatchback,"18,254",Manual,1,1st Owner,Maruti,Maruti Ignis,2022,7584,Sigma BSVI,₹ 5.06 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2022,Comprehensive,Petrol,5 Seats,"18,254 Kms",First Owner,1197 cc,Manual,2022,UP14,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.89 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,,5,Others,VVT,1197,113Nm@4200rpm,4.0,4.0,,,3700mm,1690,1595,2435,840-865,5 Speed,,5,Electric,Disc,Drum,"Tubeless, Radial",,5,260,,,4.7,,,,,,,,
https://www.cardekho.com/used-car-details/used-Land-Rover-Range-Rover-Sport-Hse-cars-New-Delhi_afaeff8c-017f-474c-bfc4-01089cbd7b8f.htm,0,Diesel,SUV,"61,200",Automatic,1,1st Owner,Land Rover,Land Rover Range Rover Sport,2016,4908,HSE,₹ 63 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2016,Comprehensive,Diesel,5 Seats,"61,200 Kms",First Owner,2993 cc,Automatic,2016,UK15,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,12.65 kmpl,2993 CC,255bhp@4000rpm,600Nm,20,5,Blue,V-Type Engine,2993,600Nm@1750-2250rpm,6.0,4.0,CRDI,Yes,4879mm,2220mm,1803mm,2923mm,2115kg,8 Speed,4WD,5,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",20,5,784-litres,DOHC,No,6.05 meters,210 Kmph,7.2 Seconds,,1690mm,1685mm,,,
https://www.cardekho.com/buy-used-car-details/used-Honda-Amaze-Sx-I-vtec-cars-New-Delhi_6013fa11-8b7a-4879-a342-c68025517cac.htm,0,Petrol,Sedan,"1,08,133",Manual,1,1st Owner,Honda,Honda Amaze,2016,1165,SX i-VTEC,₹ 4.22 Lakh,₹ 4.26 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2017,Zero Dep,Petrol,5 Seats,"1,08,133 Kms",First Owner,1198 cc,Manual,2016,HR51,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,18 kmpl,1198 CC,86.7bhp@6000rpm,109Nm,,5,White,i-VTEC Petrol Engine,1198,109Nm@4500rpm,4.0,4.0,,No,3990mm,1680mm,1505mm,2405mm,960kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,400-litres,SOHC,No,4.5 metres,160 Kmph,15 Seconds,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Ertiga-Vxi-cars-New-Delhi_8db87ea7-0ca7-4f25-8ab4-4b21955db0b3.htm,0,Petrol,MUV,"66,198",Manual,1,1st Owner,Maruti,Maruti Ertiga,2014,8960,VXI,₹ 6.31 Lakh,₹ 6.49 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2014,Comprehensive,Petrol,7 Seats,"66,198 Kms",First Owner,1462 cc,Manual,2014,HR26,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,20.51 kmpl,1462 CC,101.65bhp@6000rpm,136.8Nm,,7,Blue,K15C Smart Hybrid,1462,136.8Nm@4400rpm,4.0,4.0,,,4395mm,1735,1690,2740,1150-1205,5-Speed,2WD,7,,Disc,Drum,"Tubeless, Radial",,5,,,,5.2,,,1760,,,,12+-0.3,
https://www.cardekho.com/used-car-details/used-Maruti-Baleno-Alpha-cars-New-Delhi_b308de3f-afaa-4653-a3f4-dd575dfb02e9.htm,0,Petrol,Hatchback,"49,000",Manual,1,1st Owner,Maruti,Maruti Baleno,2017,6776,Alpha,₹ 5.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2017,Third Party insurance,Petrol,5 Seats,"49,000 Kms",First Owner,1197 cc,Manual,2017,DL8C,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,21.01 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,R16,5,Silver,1.2L VVT Engine,1197,113Nm@4200rpm,4.0,4.0,MPFI,No,3995mm,1745mm,1510mm,2520mm,865-890,5 Speed,FWD,5,Electric,Disc,Drum,"Tubeless,Radial",R16,5,339-litres,DOHC,No,4.9,,12.36 seconds,1340kg,1505mm,1515mm,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Sportz-Option-At-cars-New-Delhi_7232cc37-0c09-48e0-8b50-f0d6d3fef2c1.htm,0,Petrol,Hatchback,"89,733",Automatic,1,1st Owner,Hyundai,Hyundai Grand i10,2017,5606,1.2 Kappa Sportz Option AT,₹ 4.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2017,Zero Dep,Petrol,5 Seats,"89,733 Kms",First Owner,1197 cc,Automatic,2017,HR26,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,18.9 kmpl,1197 CC,81.86bhp@6000rpm,113.75nm,14,5,Others,Kappa VTVT Petrol Engine,1197,113.75nm@4000rpm,4.0,4.0,MPFI,No,3765mm,1660mm,1520mm,2425mm,1200,4 Speed,FWD,5,Power,Disc,Drum,Tubeless,14,5,256,DOHC,No,4.8 metres,165 Kmph,12.9 Seconds,,1479mm,1493mm,,,
https://www.cardekho.com/used-car-details/used-Maruti-Swift-Vxi-Amt-Bsvi-cars-New-Delhi_76a298c9-b0c8-4f4d-973c-2d795577e364.htm,0,Petrol,Hatchback,"20,000",Automatic,1,1st Owner,Maruti,Maruti Swift,2022,8381,VXI AMT BSVI,₹ 7.85 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"20,000 Kms",First Owner,1197 cc,Automatic,2022,,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22.56 kmpl,1197 CC,88.50bhp@6000rpm,113Nm,,5,Others,K Series Dual jet,1197,113Nm@4400rpm,4.0,4.0,,,3845mm,1735,1530,2450,875-905,5-Speed,,5,Electric,Disc,Drum,"Radial, Tubeless",,5,268,,,4.8,,,1335,1530,1530,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Sportz-1.4-Crdi-cars-Ghaziabad_e415c2de-b186-40eb-a3a6-2fd7a41562e0.htm,0,Diesel,Hatchback,"90,360",Manual,2,2nd Owner,Hyundai,Hyundai i20,2014,1656,Sportz 1.4 CRDi,₹ 3.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2014,Comprehensive,Diesel,5 Seats,"90,360 Kms",Second Owner,1396 cc,Manual,2014,UP80,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,21.9 kmpl,1396 CC,88.76bhp@4000rpm,219.6Nm,14,5,Silver,U2 CRDI Diesel Engine,1396,219.6Nm@1750-2750rpm,4.0,4.0,CRDI,No,3995mm,1710mm,1505mm,2525mm,1140,6 Speed,FWD,5,Power,Disc,Disc,"Tubeless,Radial",14,5,,DOHC,No,,,,,1505mm,1503mm,,,
https://www.cardekho.com/used-car-details/used-Land-Rover-Discovery-Sport-Si4-Hse-cars-New-Delhi_01a3f073-70da-4277-a457-938957394e8f.htm,0,Petrol,SUV,"44,000",Automatic,1,1st Owner,Land Rover,Land Rover Discovery Sport,2017,5254,Si4 HSE,₹ 36 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2017,Comprehensive,Petrol,5 Seats,"44,000 Kms",First Owner,1999 cc,Automatic,2017,UP16,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,12.63 kmpl,1999 CC,177bhp@5500rpm,340Nm,17,5,Red,Si4 Petrol Engine,1999,340Nm@1750rpm,4.0,4.0,MPFI,Yes,4600mm,2173mm,1724mm,2741mm,2064,9 Speed,4WD,5,Power,Disc,Disc,Tubeless Tyres,17,5,280-litres,DOHC,No,5.8 metres,180 Kmph,10.3 Seconds,,1621mm,1630mm,,,
https://www.cardekho.com/used-car-details/used-Toyota-Yaris-G-Cvt-cars-New-Delhi_3aeb8dbe-ce23-4acb-bc06-291c1d50762f.htm,0,Petrol,Sedan,"26,000",Automatic,1,1st Owner,Toyota,Toyota Yaris,2020,7292,G CVT,₹ 9.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2020,Comprehensive,Petrol,5 Seats,"26,000 Kms",First Owner,1496 cc,Automatic,2020,DL3C,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17.8 kmpl,1496 CC,105.94bhp@6000rpm,140Nm,R15,5,Red,1.5 Dual VVT-i Engine,1496,140Nm@4200rpm,4.0,4.0,EFI,No,4425mm,1730mm,1495mm,2550mm,1115Kg,7 Speed CVT,FWD,5,Power,Disc,Drum,"Tubless, Radial",R15,4,476,DOHC,No,5.1,,,1580kg,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-Ciaz-Zxi-Plus-cars-New-Delhi_fd05592e-b2c9-4b14-bef2-4818708de1a2.htm,0,Petrol,Sedan,"68,000",Manual,1,1st Owner,Maruti,Maruti Ciaz,2016,4007,ZXi Plus,₹ 6.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2016,Third Party insurance,Petrol,5 Seats,"68,000 Kms",First Owner,1373 cc,Manual,2016,DL6C,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,20.73 kmpl,1373 CC,91.1bhp@6000rpm,130Nm,16,5,Silver,k14B VVT Engine,1373,130Nm@4000rpm,4.0,4.0,MPFI,No,4490mm,1730mm,1485mm,2650mm,1030kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",16,4,510-litres,DOHC,No,5.4 metres,190 kmph,14 Seconds,1490kg,1495mm,1505mm,73 x 82mm,10.1:1,
https://www.cardekho.com/used-car-details/used-Maruti-Ciaz-Delta-Bsiv-cars-New-Delhi_19003e00-aa7c-47a9-943b-106c3dadfd69.htm,0,Petrol,Sedan,"60,000",Manual,1,1st Owner,Maruti,Maruti Ciaz,2018,6551,Delta BSIV,₹ 7.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Third Party insurance,Petrol,5 Seats,"60,000 Kms",First Owner,1462 cc,Manual,2018,DL3C,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,21.56 kmpl,1462 CC,103.25bhp@6000rpm,138Nm,15,5,Grey,k15B VVT Engine,1462,138Nm@4400rpm,4.0,4.0,MPFI,No,4490 mm,1730 mm,1485 mm,2650 mm,1045,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",15,4,510-litres,DOHC,No,5.4 metres,,,1520 Kg,,,74 x 85 mm,,
https://www.cardekho.com/used-car-details/used-Bmw-3-Series-330i-Sport-cars-New-Delhi_026ede59-ec25-4dcc-a698-cb4b73fa5c31.htm,0,Petrol,Sedan,"20,000",Automatic,1,1st Owner,BMW,BMW 3 Series,2020,7707,330i Sport,₹ 42 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2020,Comprehensive,Petrol,5 Seats,"20,000 Kms",First Owner,1998 cc,Automatic,2020,DL07,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,16.13 kmpl,1998 CC,254.79bhp@5000rpm,400Nm,17,5,White,TwinPower Turbo 4 Cylinder Petrol Engine,1998,400Nm@1550-4400rpm,4.0,4.0,Direct Injection,Yes,4824mm,1811mm,1429mm,2810mm,1530,8-Speed Steptronic Sport Automatic Transmission,RWD,5,Power,Disc,Disc,"Tubeless,Radial",17,4,480-litres,DOHC,No,5.5 metres,250Kmph,5.8 Seconds,,1544mm,1583mm,,,
https://www.cardekho.com/used-car-details/used-Honda-City-Vx-Mt-cars-New-Delhi_d2c0b5dc-b82b-4e39-9f35-14e2fd0aed62.htm,0,Petrol,Sedan,"8,000",Manual,1,1st Owner,Honda,Honda City,2021,7261,VX MT,₹ 12.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2021,Third Party insurance,Petrol,5 Seats,"8,000 Kms",First Owner,1497 cc,Manual,2021,DL8C,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,17.4 kmpl,1497 CC,117.6bhp@6600rpm,145Nm,16,5,Brown,i VTEC Engine,1497,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,4440mm,1695mm,1495mm,2600mm,1084kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,4,510,SOHC,No,5.3 metres,189 kmph,9.64 Seconds,1459kg,1475mm,1465mm,73.0 X 89.4 mm,10.3:1,
