car_links,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trending_imgUrl,trending_heading,trending_desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,Mileage,Engine,Max Power,Torque,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Wheel Size,Alloy Wheel Size,Ground Clearance Unladen
https://www.cardekho.com/used-car-details/used-Hyundai-Verna-Sx-Ivt-Opt-cars-Bangalore_a9eddb99-42be-4ff3-8dc7-121e159189dd.htm,0,Petrol,Sedan,"10,000",Automatic,1,1st Owner,Hyundai,Hyundai Verna,2023,7732,SX IVT Opt,₹ 15 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2023,Third Party insurance,Petrol,5 Seats,"10,000 Kms",AP39,First Owner,1497 cc,Automatic,2023.0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,18.45 kmpl,1497 CC,113.18bhp@6300rpm,143.8Nm,5,Others,1.5 l MPi petrol,1497,143.8Nm@4500rpm,4.0,4.0,DOHC with VIS,MPi,,,,,4440mm,1729mm,1475mm,2600mm,,,1200,,6 Speed IVT,,5,Electric,,Disc,Drum,,,"Tubeless, Radial",4,,16,16,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-X-Zxi-Option-Bsiv-cars-Bangalore_8caded24-4482-40c0-8763-f969769dc995.htm,0,Petrol,Hatchback,"17,125",Manual,2,2nd Owner,Maruti,Maruti Celerio X,2018,6042,ZXI Option BSIV,₹ 5.25 Lakh,₹ 5.73 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2018,Third Party,Petrol,5 Seats,"17,125 Kms",KA01,Second Owner,998 cc,Manual,2018.0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21.63 kmpl,998 CC,67bhp@6000rpm,90Nm,5,Silver,K10B Petrol Engine,998,90Nm@3500rpm,3.0,4.0,,MPFi,,,No,No,3715mm,1635mm,1565mm,2425mm,1420mm,1410mm,835kgs,1250kgs,5 Speed,FWD,5,Electric,4.7 Metre,Ventilated Disc,Drum,,,"Radial,Tubeless",5,235 Litres,R14,R14,
https://www.cardekho.com/used-car-details/used-Renault-Duster-85ps-Diesel-Rxl-Plus-cars-Bangalore_44067d50-1168-45a5-a572-f3fa3e09a2ba.htm,0,Diesel,SUV,"30,000",Manual,1,1st Owner,Renault,Renault Duster,2014,5067,85PS Diesel RxL Plus,₹ 4.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Diesel,5 Seats,"30,000 Kms",DL8C,First Owner,1461 cc,Manual,2014.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20.45 kmpl,1461 CC,83.8bhp@3750rpm,200Nm,5,Others,dCi Diesel Engine,1461,200Nm@1900rpm,4.0,4.0,DOHC,CRDI,,,Yes,No,4315mm,1822mm,1695mm,2673mm,1560mm,1567mm,1240,1758kg,5 speed,FWD,5,Power,5.2 metres,Ventilated Disc,Drum,,,"Tubeless,Radial",5,475-litres,16,16,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Delta-cars-Bangalore_c44c4a19-6e29-482a-9ec4-b61df408906b.htm,0,Petrol,Hatchback,"50,318",Manual,1,1st Owner,Maruti,Maruti Baleno,2016,3962,1.2 Delta,₹ 6.27 Lakh,₹ 6.41 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2016,Third Party insurance,Petrol,5 Seats,"50,318 Kms",KA05,First Owner,1197 cc,Manual,2016.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,5,Silver,VVT Petrol Engine,1197,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3995mm,1745mm,1510mm,2520mm,1515mm,1525mm,870kg,1340kg,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,180 Kmph,12.36 seconds,"Tubeless,Radial",5,339-litres,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-Verna-1.6-Sx-Vtvt-cars-Bangalore_70f0265f-dbe4-4eb0-8693-1066d5707c1f.htm,0,Petrol,Sedan,"46,123",Manual,1,1st Owner,Hyundai,Hyundai Verna,2012,1832,1.6 SX VTVT,₹ 5.11 Lakh,₹ 5.17 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2013,Comprehensive,Petrol,5 Seats,"46,123 Kms",KA05,First Owner,1591 cc,Manual,2012.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17.01 kmpl,1591 CC,121.3bhp@6300rpm,154.9Nm,5,Silver,VTVT Petrol Engine,1591,154.9Nm@4200rpm,4.0,4.0,DOHC,MPFI,77.0mm X 85.44mm,10.5;1,No,No,4375mm,1700mm,1475mm,2570mm,,,1260,,5 Speed,FWD,5,Power,5.2 metres,Disc ,Drum,196km/hr,10.5 Seconds,"Tubeless,Radial",4,465-litre,16,16,
https://www.cardekho.com/used-car-details/used-Hyundai-Getz-Gls-cars-Bangalore_6323b4f4-7639-4ff6-a60a-8933bb05acd2.htm,0,Petrol,Hatchback,"1,20,000",Manual,3,3rd Owner,Hyundai,Hyundai Getz,2006,1511,GLS,"₹ 55,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2006,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",KA03,Third Owner,1341 cc,Manual,2006.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.3 kmpl,1341 CC,83 PS @ 5500 rpm ,115 Nm ,5,Gray,In-Line Engine,1341,115 Nm @ 3200 rpm ,4.0,3.0,DOHC,PFI,71.5 x 81.5 mm,10:01,No,No,3810mm,1665mm,1515mm,2455mm,1450mm,1440mm,1095kg,1500kg,5 Speed,,5,Power,5 m,Ventilated Disc,Drum,166 kmph,14.7 seconds,"Tubeless,Radial",5,,13,13,
https://www.cardekho.com/used-car-details/used-Hyundai-I20-Asta-Option-1.4-Crdi-cars-Bangalore_1d31a9e5-3f45-4aee-b0b4-ba48bdb2b255.htm,0,Diesel,Hatchback,"70,000",Manual,2,2nd Owner,Hyundai,Hyundai i20,2015,1488,Asta Option 1.4 CRDi,₹ 6 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,5 Seats,"70,000 Kms",KA53,Second Owner,1396 cc,Manual,2015.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,22.54 kmpl,1396 CC,88.73bhp@4000rpm,219.7Nm,5,Others,U2 CRDI Diesel Engine,1396,219.7Nm@1500-2750rpm,4.0,4.0,DOHC,CRDI,,,Yes,No,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1515kg,,6 Speed,FWD,5,Power,5.2 metres,Disc,Drum,180 Kmph,11.9 Seconds,Tubeless,5,295-litres,16,16,
https://www.cardekho.com/used-car-details/used-Volkswagen-Jetta-2.0l-Tdi-Highline-At-cars-Bangalore_b3eff1f6-4f66-401a-ae28-5b8060a1b456.htm,0,Diesel,Sedan,"33,360",Automatic,1,1st Owner,Volkswagen,Volkswagen Jetta,2014,1920,2.0L TDI Highline AT,₹ 12.85 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2014,Comprehensive,Diesel,5 Seats,"33,360 Kms",KA05,First Owner,1968 cc,Automatic,2014.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,16.96 kmpl,1968 CC,138.03bhp@4200rpm,320Nm,5,Blue,Diesel Engine,1968,320Nm@1750-2500rpm,4.0,4.0,DOHC,CRDi,82.5 x 92.8 mm,10.5:1,Yes,No,4659mm,1778mm,1453mm,2648mm,1535mm,1532mm,1439kg,1970kg,6 Speed ,FWD,5,Power,5.5 metres,Disc,Disc,207 Kmph,9.3 Seconds,"Tubeless,Radial",4,510-litres,16,16,
https://www.cardekho.com/used-car-details/used-Volkswagen-Tiguan-2.0-Tsi-Elegance-Bsvi-cars-Bangalore_441a0075-79d9-4ed2-9d97-99f4f6558981.htm,0,Petrol,SUV,"21,800",Automatic,1,1st Owner,Volkswagen,Volkswagen Tiguan,2022,7892,2.0 TSI Elegance BSVI,₹ 31.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"21,800 Kms",KA05,First Owner,1984 cc,Automatic,2022.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,12.65 kmpl,1984 CC,187.74bhp@4200-6000rpm,320Nm,5,Black,2.0 TSI,1984,320Nm@1500-4100rpm,4.0,4.0,,,,,Yes,,4509mm,1839mm,1665mm,2679mm,1576mm,1566mm,1703kg,2230kg,7 Speed DCT,AWD,5,Electric,5.39,ventilated Disc,Disc,,,"Tubeless,Radial",5,615lits,18,18,
https://www.cardekho.com/used-car-details/used-Tata-Altroz-Xm-Plus-cars-Bangalore_884117c9-7555-49a9-bd8b-2b8d3f74df3a.htm,0,Petrol,Hatchback,"10,000",Manual,1,1st Owner,Tata,Tata Altroz,2023,10207,XM Plus,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2023,Third Party insurance,Petrol,5 Seats,"10,000 Kms",KA03,First Owner,1199 cc,Manual,2023.0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,19.33 kmpl,1199 CC,86.83bhp@6000rpm,113Nm,5,Red,1.2 l Revotron,1199,113Nm@3300rpm,3.0,4.0,,,,,No,,3990mm,1755,1523,2501,,,1036,,5-Speed,,5,Electric,5.0,Disc,Drum,,,"Tubeless,Radial",5,345,,,
https://www.cardekho.com/used-car-details/used-Hyundai-Santro-Xing-Xl-cars-Bangalore_5e825c23-f601-4145-ac1b-2fadf82ee5cc.htm,0,Petrol,Hatchback,"60,000",Manual,3,3rd Owner,Hyundai,Hyundai Santro Xing,2006,1715,XL,₹ 1.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2006,Third Party insurance,Petrol,5 Seats,"60,000 Kms",,Third Owner,1086 cc,Manual,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1086 CC,,,5,Others,,1086,,4.0,4.0,,,,,,,,,,,,,,,,,5,Power,,,,,,"Tubeless,Radial",5,,13,13,
https://www.cardekho.com/used-car-details/used-Tata-Nexon-Ev-Max-Xz-Plus-Lux-cars-Bangalore_66adb60c-f018-49cf-8f55-f70e48614115.htm,0,Electric,SUV,"10,000",Automatic,1,1st Owner,Tata,Tata Nexon EV Max,2023,9167,XZ Plus Lux,₹ 18 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2023,Third Party insurance,Electric,5 Seats,"10,000 Kms",KA02,First Owner,0 cc,Automatic,2023.0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,,0 CC,141.04bhp,250Nm,5,Others,,0,250Nm,,,,,,,,,3993mm,1811mm,1616mm,2498mm,,,1400,,,,5,Electric,5.1,Disc,Disc,,9 sec,,,350,16,16,
https://www.cardekho.com/used-car-details/used-Hyundai-I20-Sportz-Ivt-cars-Bangalore_c1c287a6-9f9a-4c28-8080-e2d371ecf00b.htm,0,Petrol,Hatchback,"11,045",Automatic,1,1st Owner,Hyundai,Hyundai i20,2021,10104,Sportz IVT,₹ 9.85 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2021,Third Party insurance,Petrol,5 Seats,"11,045 Kms",KA05,First Owner,1197 cc,Automatic,2021.0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,19.65 kmpl,1197 CC,86.76bhp@6000rpm,114.74Nm,5,White,1.2 l Kappa petrol,1197,114.74Nm@4200rpm,4.0,4.0,,,,,No,,3995mm,1775mm,1505mm,2580mm,,,1150,,IVT,,5,Electric,,Disc,Drum,,,"Tubeless, Radial",5,311,,,
https://www.cardekho.com/used-car-details/used-Volkswagen-Vento-1.5-Tdi-Highline-At-cars-Bangalore_9371d279-99db-4d0b-9491-8b3815e29d3a.htm,0,Diesel,Sedan,"51,406",Automatic,1,1st Owner,Volkswagen,Volkswagen Vento,2018,1996,1.5 TDI Highline AT,₹ 10.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2019,Third Party insurance,Diesel,5 Seats,"51,406 Kms",KA03,First Owner,1498 cc,Automatic,2018.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,22.15 kmpl,1498 CC,108.6bhp@4000rpm,250Nm,5,Blue,TDI Diesel Engine,1498,250Nm@1500-3000rpm,4.0,4.0,DOHC,CRDI,79.5 x 80.5 mm,16.5:1,Yes,No,4390mm,1699mm,1467mm,2553mm,1457mm,1500mm,1238kg,1770kg,7 Speed,FWD,5,Power,5.4 metres,Ventilated Disc,Drum,180 Kmph,11.07 Seconds,"Tubeless,Radial",4,494,15,15,
https://www.cardekho.com/used-car-details/used-Tata-Indica-V2-Lx-cars-Bangalore_b0d08a3d-9bfb-4ad6-a15a-a841f1e98260.htm,0,Diesel,Hatchback,"70,000",Manual,1,1st Owner,Tata,Tata Indica V2,2012,2513,LX,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2012,Third Party insurance,Diesel,5 Seats,"70,000 Kms",KA04,First Owner,1396 cc,Manual,2012.0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25 kmpl,1396 CC,69bhp@4000rpm,140Nm,5,Red,CR4 Diesel Engine,1396,140Nm@1800-3000rpm,4.0,4.0,DOHC,CRDi,,,Yes,No,3690mm,1665mm,1485mm,2400mm,,,1080kg,,5 Speed,FWD,5,Power,4.9 metres,Ventilated Disc,Drum,155 Kmph,14.5 Seconds,"Tubeless,Radial",5,220-litres,,,
